Id,does-bruise-or-bleed,habitat,season,cap-diameter,stem-height,stem-width,class
23714,f,d,u,3.6,4.75,6.67,1
17950,f,g,a,8.81,8.47,14.63,0
3838,f,d,a,4.16,4.85,3.46,1
1932,f,d,u,8.2,6.42,13.65,0
5035,f,d,a,10.63,8.87,21.45,0
60645,f,d,s,5.54,6.04,21.92,0
23620,f,d,u,4.17,4.96,8.06,1
43462,t,d,a,9.17,9.43,17.51,0
4822,f,d,a,3.3,7.04,4.99,0
28164,t,d,u,7.56,4.25,11.68,1
31345,f,d,a,9.29,6.5,10.85,0
42429,f,w,u,8.17,5.09,13.35,0
10506,f,d,u,4.66,6.85,4.38,0
32485,f,g,a,2.95,2.69,2.18,1
2817,f,d,a,3.77,10.28,9.26,0
57215,f,d,a,1.36,4.06,1.46,1
45151,f,d,u,3.49,6.15,4.53,1
6325,f,l,w,6.71,5.94,10.44,1
33950,f,d,w,6.45,4.42,10.5,1
49233,t,d,u,8.6,7.21,13.37,0
14687,f,d,w,4.2,4.17,4.38,0
9277,f,g,u,4.14,5.42,3.16,0
28073,t,d,a,6.33,4.23,11.97,1
6365,f,l,u,6.35,5.62,7.33,0
53267,f,h,u,7.64,7.12,13.17,0
47432,f,g,a,3.08,9.31,2.51,1
30563,t,d,u,9.07,6.1,17.27,0
41007,f,d,a,6.75,5.42,6.53,1
18763,f,g,a,3.93,3.16,6.04,0
26724,f,d,a,6.6,6.23,11.05,1
26570,f,d,a,6.44,5.93,9.63,1
8126,f,d,u,3.45,8.37,4.01,1
45702,f,d,u,0.99,3.18,1.57,0
16898,f,d,a,7.79,9.83,12.84,0
19294,f,g,u,3.82,5.4,6.82,1
19835,f,m,u,5.27,6.59,7.1,1
1899,f,d,a,5.88,5.96,13.72,0
50812,f,d,a,2.61,4.36,9.71,0
48639,f,d,a,24.06,20.52,77.85,0
26753,f,d,u,6.9,6.38,11.82,1
12200,f,d,u,2.97,5.84,4.87,1
56512,f,d,u,3.75,0.0,0.0,1
10371,f,d,w,4.22,4.63,3.34,0
2137,f,d,u,9.26,12.27,12.72,1
60836,f,d,a,1.18,3.2,5.33,1
37457,f,m,a,2.03,7.28,2.75,1
35847,f,d,a,4.0,4.13,6.1,1
40438,f,d,a,6.87,5.72,8.01,1
34758,f,d,s,1.97,5.01,2.64,1
21843,f,d,u,6.27,7.36,15.77,0
32329,f,m,a,3.47,5.8,3.67,1
17863,f,g,u,7.43,7.61,14.89,0
9313,f,g,u,3.69,4.56,2.46,0
5681,f,l,w,15.0,8.72,22.46,0
30974,t,d,u,8.98,6.09,13.03,1
8093,f,d,a,3.46,4.27,2.93,1
59091,f,d,u,6.06,3.69,4.29,1
31663,f,d,a,7.35,5.27,9.88,0
17604,f,d,s,10.66,8.49,33.24,0
39768,f,d,a,4.41,6.21,7.01,1
54840,f,d,a,3.65,6.81,7.44,0
17210,f,d,a,6.4,6.76,15.79,1
12598,f,g,u,1.45,6.05,1.93,0
59623,f,d,a,4.5,5.37,31.89,1
1483,f,d,a,8.46,11.16,16.34,1
46982,f,g,u,1.53,4.76,2.33,1
16512,f,d,u,5.33,4.64,7.68,0
45045,f,d,a,2.56,5.54,4.19,1
58665,f,d,a,18.37,6.63,42.73,1
48625,f,d,a,10.63,13.21,62.03,0
39916,f,d,a,1.98,3.69,3.55,1
49072,t,d,u,8.65,6.15,12.53,0
21546,f,d,a,6.85,6.39,11.17,0
2957,f,d,a,20.02,24.09,18.73,0
14194,f,d,a,6.24,6.07,4.96,0
3797,f,m,a,3.71,4.73,3.41,1
52185,t,d,u,6.92,11.16,23.32,0
56780,f,d,u,4.25,0.0,0.0,1
13848,f,d,a,7.07,12.92,6.85,1
7002,f,d,a,5.18,6.78,9.05,0
12976,f,d,a,0.69,3.53,0.82,1
24418,f,d,u,11.01,7.65,19.53,0
57988,f,d,s,3.1,0.0,0.0,1
16905,f,d,a,8.0,9.3,13.67,0
51228,f,d,a,5.31,5.94,12.6,0
33501,f,d,a,12.95,7.1,17.58,1
13445,f,d,a,1.4,1.52,2.18,1
23617,f,d,a,3.83,3.82,8.13,1
21472,f,d,w,4.01,5.98,6.55,0
33372,f,d,u,10.27,7.2,16.73,1
1003,f,d,a,11.27,10.59,15.02,1
5403,f,d,a,9.7,8.47,22.79,0
57832,f,d,s,3.38,0.0,0.0,1
55579,f,d,a,8.61,2.57,16.06,0
56573,f,d,a,5.66,0.0,0.0,1
19330,f,g,a,5.2,6.08,8.35,1
22968,f,d,u,11.64,8.09,30.57,1
30722,t,d,u,8.14,5.03,11.66,1
17935,f,d,u,7.84,7.28,13.42,0
33594,f,g,u,7.52,3.54,8.88,0
27119,t,d,a,12.84,6.29,25.36,0
25036,f,d,u,7.0,4.6,16.04,0
3024,f,m,u,16.32,26.31,20.39,0
50925,f,d,a,9.42,12.69,34.71,1
7943,f,d,u,1.77,3.52,2.32,1
53261,f,h,u,6.42,6.13,13.29,0
7435,f,l,u,3.42,4.2,4.11,1
57833,f,d,w,3.93,0.0,0.0,1
50407,t,d,a,10.76,10.35,28.35,1
11884,t,d,a,1.03,5.36,1.03,0
22323,t,d,a,6.44,7.16,13.51,0
26523,f,d,a,6.91,6.24,12.7,1
57502,f,d,w,1.58,5.04,1.65,1
41523,f,d,a,10.43,13.37,26.38,1
28092,t,d,u,7.68,4.6,12.92,1
3975,f,g,u,3.87,5.68,3.44,1
50716,f,d,a,3.22,4.53,9.35,0
42708,f,w,a,6.64,4.92,12.62,0
59799,f,d,u,3.31,3.66,16.37,1
57439,f,d,s,1.51,4.37,1.51,1
14623,f,d,w,3.9,6.44,6.01,0
8782,f,l,w,6.63,6.85,10.73,0
20855,f,m,a,2.81,5.25,6.42,1
3610,f,m,a,3.29,4.37,3.39,1
24405,f,d,a,11.82,7.8,26.44,0
17082,f,d,a,4.4,4.6,9.25,1
42399,f,w,a,7.63,4.05,12.11,0
26750,f,d,u,9.1,7.02,12.48,1
58793,f,d,w,26.17,7.77,52.72,1
28604,t,d,u,6.77,5.99,9.06,1
19592,f,m,a,2.51,2.73,5.72,1
41196,f,d,a,5.63,5.99,7.04,1
56347,f,d,a,6.3,1.35,14.07,1
45136,f,d,a,4.5,7.67,4.86,1
4693,f,d,u,2.97,5.96,5.06,0
31506,f,d,u,5.6,4.9,9.27,0
16876,f,d,a,7.85,9.13,12.89,0
22576,t,d,a,6.94,6.71,13.37,0
57173,f,d,a,8.67,4.14,16.85,0
42684,f,w,a,5.75,4.14,12.72,0
40170,f,p,u,1.57,3.07,3.16,1
27652,t,d,a,7.64,7.21,9.77,1
24047,f,d,u,9.07,7.49,18.18,0
33452,f,d,u,9.66,4.81,15.38,1
12779,f,d,u,0.7,3.68,0.89,1
42581,f,w,u,6.89,5.01,12.41,0
16862,f,d,a,6.92,8.65,12.56,0
13181,f,g,u,0.66,4.39,0.96,1
6819,f,d,a,4.47,5.67,8.07,0
17974,f,g,a,8.28,7.51,15.32,0
1385,t,d,a,9.82,13.37,19.33,0
29077,t,d,u,5.0,5.72,5.68,1
42235,f,g,a,6.46,4.39,11.35,0
20444,f,d,w,4.87,5.26,10.03,0
44575,f,d,a,8.19,16.13,17.76,1
56676,f,d,a,5.45,0.0,0.0,1
15550,t,d,a,7.63,5.39,15.48,1
39656,f,d,a,6.7,7.32,9.67,1
10333,f,d,a,4.13,5.35,3.72,0
48901,t,d,a,9.34,7.91,22.08,0
51861,f,d,u,17.49,15.99,35.3,0
57071,f,d,a,9.09,4.48,16.77,0
39249,t,d,u,5.21,6.66,12.69,1
55042,f,d,a,3.06,6.04,6.56,0
39771,f,d,a,4.5,6.9,7.16,1
12519,f,h,u,1.58,5.88,2.0,0
18209,f,l,a,4.68,5.51,9.73,0
59938,f,d,a,2.69,2.61,13.08,1
17931,f,g,u,7.28,7.81,13.46,0
38236,f,d,a,10.4,10.59,14.31,1
39779,f,d,a,5.16,6.63,8.06,1
3148,f,d,a,16.67,23.06,21.16,0
35037,f,d,a,4.55,8.2,9.9,0
60215,f,d,s,10.47,4.07,24.12,1
50566,f,d,a,3.59,4.33,10.03,0
22650,f,d,a,7.15,6.42,17.69,1
54902,f,d,a,4.12,7.39,7.91,0
25263,f,d,u,13.72,7.78,22.51,0
40724,f,d,a,3.11,4.66,6.83,1
36519,f,d,w,4.16,5.68,6.07,1
46040,f,g,w,1.38,4.82,2.21,0
35547,f,d,u,8.38,12.12,10.17,1
21552,f,d,a,5.7,5.44,10.86,0
10769,f,d,u,2.12,4.73,1.83,1
60124,f,d,s,8.07,3.42,22.89,1
3449,t,d,a,13.59,9.46,16.25,0
58609,f,d,a,20.98,6.07,50.07,1
13306,f,g,u,0.51,3.83,0.96,1
59026,f,d,u,3.9,3.2,6.34,1
40538,f,d,a,7.62,6.07,8.04,1
42273,f,g,a,6.47,4.8,12.13,0
43854,f,g,u,11.37,24.85,12.78,0
25682,f,d,a,7.03,6.01,17.7,1
48070,f,d,a,7.59,8.28,7.71,1
53297,f,h,a,8.95,8.44,13.32,0
55637,f,d,a,6.54,2.22,14.47,0
6943,f,d,a,4.12,5.82,7.84,0
4060,f,h,u,4.05,5.39,3.53,1
237,f,d,w,15.4,16.93,17.25,1
43845,f,g,s,10.68,20.9,13.35,0
35065,f,d,s,4.45,7.97,9.42,0
26745,f,d,a,6.41,5.87,10.67,1
18502,f,d,a,8.01,8.55,21.41,1
28968,t,d,a,4.52,4.83,5.18,1
51424,f,d,u,4.68,6.51,12.11,0
19658,f,m,a,3.13,3.09,5.94,1
44681,f,d,a,8.87,16.87,19.26,1
32847,f,g,u,2.17,4.22,2.65,1
21820,f,d,a,8.17,4.54,12.74,0
55044,f,d,a,3.12,6.17,7.27,0
57499,f,d,w,1.38,2.49,1.14,1
13961,f,d,a,4.86,13.73,7.14,1
34653,f,d,s,2.32,5.84,2.86,1
51950,t,d,u,8.68,12.2,26.61,0
23533,f,d,a,3.13,3.94,6.7,1
55362,f,d,w,4.6,7.04,41.47,0
8490,f,l,a,5.2,6.62,10.16,0
26929,t,d,u,13.4,4.98,23.43,0
27184,t,d,w,16.91,6.28,26.11,1
53580,t,d,a,9.54,5.3,12.88,1
35186,f,d,a,4.01,7.18,8.09,0
902,f,d,a,13.26,10.84,16.54,1
23394,f,d,u,3.67,4.25,8.37,1
43072,t,g,u,7.68,7.86,12.7,1
13285,f,g,u,0.56,4.73,0.91,1
50198,t,d,u,11.83,8.18,29.29,1
48741,t,d,u,12.39,8.54,23.0,0
4275,f,l,u,2.27,8.13,3.9,0
55926,f,d,u,9.83,5.11,25.43,0
44088,f,g,a,11.97,19.11,13.12,0
22404,t,d,u,6.57,7.46,12.56,0
10905,f,d,a,1.56,4.96,1.99,1
43390,t,d,u,7.57,7.55,13.42,1
16474,f,d,u,4.45,4.25,8.2,0
10521,f,d,u,4.92,5.84,4.04,0
58369,f,d,u,53.09,4.76,20.55,0
41136,f,d,a,5.94,5.57,6.36,1
32471,f,d,a,3.96,6.2,5.12,1
1382,t,d,a,11.48,10.13,19.42,0
5313,f,g,w,9.01,7.46,18.74,0
44870,f,d,a,3.7,5.43,4.3,1
23249,f,d,u,10.34,11.28,35.16,1
26836,t,d,u,12.95,6.3,25.95,0
11688,t,d,u,0.97,4.93,0.85,0
36546,f,d,s,3.54,7.64,7.27,1
14150,f,d,w,5.58,5.72,4.18,0
38738,t,d,a,8.27,9.78,20.74,1
52558,f,d,u,7.54,8.1,14.73,0
7319,f,g,u,2.8,2.96,8.3,1
754,f,d,a,12.02,11.19,13.2,1
27160,t,d,a,13.37,6.7,26.78,0
13576,f,d,a,1.68,2.66,2.65,1
56328,f,d,a,7.01,1.46,14.77,1
49080,t,d,a,9.42,7.09,13.88,0
52044,t,d,a,8.72,13.08,28.23,0
13973,f,d,a,7.38,15.11,7.06,1
49456,t,d,u,5.05,5.28,13.29,0
54341,f,h,a,6.08,3.56,6.15,1
39,f,d,w,14.89,17.78,18.07,1
51221,f,d,a,4.2,4.84,10.83,0
40616,f,d,u,3.8,6.04,9.32,1
2503,f,d,a,5.12,12.53,12.84,0
49278,t,d,u,8.47,6.02,12.29,0
14416,f,d,u,6.96,7.23,6.02,0
59866,f,d,a,3.25,3.38,15.2,1
51244,f,d,a,4.41,5.58,12.23,0
36370,f,d,u,2.7,6.55,6.75,1
20200,f,d,a,7.28,5.73,12.11,0
16946,f,d,a,5.07,5.04,12.63,1
22643,f,d,a,6.57,5.89,16.1,1
60808,f,d,a,1.32,3.63,5.52,1
8941,f,h,a,9.18,9.35,11.39,1
5063,f,d,a,12.35,8.46,21.69,0
51983,t,d,a,7.96,13.72,27.29,0
20184,f,m,w,6.11,7.07,12.75,0
51130,f,d,a,9.91,7.67,23.44,1
53914,f,d,u,16.38,6.11,38.05,1
44080,f,u,a,10.42,17.61,13.31,0
7320,f,g,a,3.15,3.27,6.56,1
45421,f,d,s,3.1,7.15,3.62,0
15222,f,d,a,8.11,5.94,22.06,0
36145,f,d,w,6.32,6.83,6.9,0
11415,f,d,u,1.45,4.71,1.49,0
37890,f,g,u,1.1,3.31,2.51,1
54651,f,d,u,9.04,3.7,12.57,0
37647,f,m,a,1.6,6.84,2.49,1
28715,t,d,a,7.62,6.66,8.52,1
28910,t,d,u,8.42,6.25,8.48,1
57553,f,d,w,4.66,0.0,0.0,1
25286,f,d,u,17.21,8.15,24.68,0
56993,f,d,a,9.54,5.07,19.49,0
25090,f,d,u,18.26,7.06,23.24,0
20656,f,g,u,3.56,4.75,6.54,0
4905,f,d,a,2.16,5.92,4.19,0
55200,f,d,a,4.54,6.22,36.11,0
34392,f,g,u,2.01,7.69,2.84,1
45806,f,d,a,1.01,3.16,1.76,0
23496,f,d,u,4.04,4.66,6.83,1
12890,f,d,u,0.57,3.55,0.68,1
58242,f,d,u,2.83,0.0,0.0,1
31701,f,d,u,8.32,6.47,10.79,0
35452,f,d,a,8.34,9.91,11.27,1
18123,f,d,u,7.3,6.02,9.21,0
37152,f,d,u,4.75,5.63,8.16,1
6210,f,l,w,5.83,4.52,9.15,1
37654,f,m,u,2.25,6.05,2.37,1
5753,f,l,a,16.01,9.3,25.35,0
31966,f,g,a,3.35,4.13,2.84,1
36020,f,d,u,6.69,6.69,6.56,0
17443,f,m,s,9.14,7.81,30.8,0
19753,f,h,a,1.83,2.61,5.38,1
32251,f,m,a,3.9,6.29,5.12,1
1306,t,d,u,10.72,12.14,17.75,0
16624,f,d,a,8.07,8.37,11.64,0
2314,f,d,u,8.0,12.66,12.12,1
5837,f,l,w,18.06,7.88,24.29,0
28823,t,d,u,7.46,6.05,8.94,1
14076,f,d,a,5.44,11.27,6.74,1
10430,f,d,w,3.54,5.17,3.89,0
2676,f,d,u,6.58,12.43,12.68,0
38912,f,d,a,3.46,5.1,5.25,1
3088,f,m,a,13.46,21.85,20.17,0
16635,f,d,a,8.51,10.13,11.88,0
48455,f,d,a,13.17,14.68,53.69,0
16456,f,d,u,3.52,4.31,7.37,0
50486,f,d,a,3.37,4.61,9.11,0
26931,t,d,a,11.2,4.65,25.45,0
53597,t,d,u,9.39,5.11,13.36,1
46664,f,d,u,4.52,5.96,6.8,0
46017,f,d,s,1.56,4.99,2.39,0
7365,f,g,a,2.73,2.65,7.05,1
27190,t,d,a,18.91,7.76,34.6,1
51707,f,d,a,19.58,17.16,34.06,0
55886,f,d,a,8.96,4.04,19.03,0
17694,f,d,u,7.66,7.53,11.51,0
46448,f,d,a,4.31,6.7,3.88,0
8035,f,d,a,2.47,4.14,2.6,1
33349,f,d,u,13.3,7.87,18.6,1
10010,f,d,s,0.82,4.48,1.07,1
4935,f,d,w,2.72,7.03,5.45,0
48865,t,d,a,10.83,6.52,22.7,0
59140,f,d,u,3.61,2.64,4.29,1
53931,f,d,a,14.65,6.48,32.36,1
7356,f,g,a,3.1,3.03,8.01,1
12987,f,d,a,0.67,3.29,0.77,1
21550,f,d,a,6.88,5.91,16.46,0
17992,f,d,u,7.55,7.64,14.61,0
29793,t,d,u,3.46,4.11,5.7,0
26355,f,d,w,8.98,7.1,21.96,0
22113,f,d,u,4.08,3.46,8.07,0
42465,f,w,u,5.42,3.81,11.41,0
33147,f,g,u,2.04,3.65,2.48,1
55636,f,d,w,15.26,2.68,18.6,0
21344,f,d,w,4.34,6.29,7.74,0
60603,f,l,s,4.71,5.23,20.81,0
59820,f,d,u,3.06,3.65,15.91,1
27631,t,d,a,7.33,8.13,9.25,1
19956,f,g,a,5.24,5.95,6.63,1
50050,t,d,a,13.24,7.61,28.17,1
8108,f,l,u,2.74,4.21,2.85,1
31117,f,d,a,10.36,9.59,11.28,0
35493,f,d,u,9.34,12.29,9.94,1
1162,t,d,a,8.62,8.74,13.2,0
40967,f,d,a,7.6,6.27,6.94,1
6402,f,l,a,5.96,5.32,9.05,0
51476,f,d,a,4.46,6.22,11.89,0
27848,t,d,a,6.27,8.36,9.53,1
52133,t,d,a,6.41,11.02,22.77,0
44098,f,u,s,10.47,16.59,12.01,0
5897,f,d,w,16.92,8.39,25.67,0
43899,f,u,w,8.75,13.66,12.81,0
39714,f,d,u,4.52,7.12,7.82,1
5369,f,d,w,8.89,6.77,21.33,0
5521,f,g,w,7.88,6.57,19.69,0
16595,f,d,a,7.62,9.19,11.45,0
4947,f,l,a,8.92,6.21,17.95,0
56289,f,d,w,5.29,0.97,10.26,1
8268,f,d,u,2.88,7.08,3.68,1
19196,f,g,a,5.76,6.98,9.25,1
38105,f,m,a,0.98,2.82,2.31,1
39256,t,d,s,4.82,7.56,12.78,1
54472,f,d,a,6.21,5.99,17.12,0
40402,f,d,w,8.35,5.39,7.31,1
45558,f,d,s,1.16,2.74,1.56,0
16276,f,d,u,4.66,3.76,6.5,0
34288,f,g,u,2.48,9.28,3.69,1
36351,f,d,a,6.21,5.88,6.33,0
2347,f,d,a,7.24,12.15,11.91,1
25359,f,d,u,13.96,8.03,22.6,0
6531,f,d,u,6.11,5.48,8.79,0
43427,t,l,a,10.29,9.71,19.33,0
17070,f,d,a,6.57,6.12,14.83,1
27978,t,d,a,7.49,4.37,11.67,1
53371,t,h,a,10.66,5.39,14.65,1
1020,f,d,a,12.33,10.71,13.09,1
59829,f,d,a,2.64,2.09,12.08,1
47216,f,g,u,1.14,4.6,2.25,1
2234,f,d,u,5.34,10.78,11.12,1
27657,t,d,a,7.32,6.93,8.29,1
42301,f,g,a,4.57,4.93,12.07,0
51003,f,d,a,11.16,10.69,32.69,1
18538,f,d,a,8.55,5.62,15.26,1
21304,f,d,w,4.02,6.05,6.99,0
5205,f,d,a,11.84,7.64,20.56,0
8024,f,l,a,4.02,5.05,3.34,1
19747,f,m,a,1.78,3.09,5.3,1
40290,f,d,w,8.91,6.07,8.0,1
3624,f,m,u,3.77,4.79,3.56,1
51788,f,d,a,18.45,15.89,35.11,0
6581,f,h,a,5.34,4.42,7.53,0
15248,f,d,a,13.7,7.84,25.85,0
11658,t,h,u,1.08,5.42,1.05,0
41046,f,d,u,6.51,5.87,7.87,1
28991,t,d,u,6.12,6.34,5.65,1
16297,f,d,u,3.34,3.49,6.42,0
31612,f,d,a,5.72,6.01,10.05,0
28134,t,d,u,6.9,4.38,12.94,1
18761,f,m,a,3.75,3.92,6.32,0
59478,f,d,u,3.03,4.94,27.19,1
48111,f,g,u,8.38,7.62,7.75,1
6122,f,l,a,6.07,5.62,9.64,1
28362,t,g,a,14.24,4.93,26.01,1
18415,f,d,a,8.36,7.15,17.39,1
8737,f,l,w,4.62,6.47,9.53,0
5387,f,d,a,7.7,7.16,19.63,0
4698,f,d,u,2.44,6.61,4.73,0
6510,f,h,a,6.95,5.03,8.46,0
43412,t,d,a,9.38,9.43,17.31,1
29806,t,d,u,4.3,5.16,7.33,0
14115,f,d,a,7.79,14.56,7.33,1
14059,f,d,u,7.14,13.61,6.71,1
37203,f,m,u,2.78,5.36,6.59,1
52350,f,d,a,9.8,9.71,18.32,0
36120,f,d,s,5.82,5.99,6.35,0
8468,f,l,u,4.37,9.7,4.62,1
10172,f,d,u,0.61,3.93,0.94,1
18078,f,g,u,7.96,6.36,9.58,0
13527,f,h,a,1.9,2.24,2.63,1
43909,f,d,s,8.91,16.55,11.77,0
6972,f,l,a,5.02,6.74,8.32,0
58967,f,d,u,4.71,2.92,5.3,1
17073,f,d,a,5.7,5.37,11.83,1
2350,f,d,u,7.76,12.64,12.01,1
27265,t,d,w,18.36,6.3,26.99,1
42066,f,m,a,6.48,5.48,13.78,0
6405,f,h,a,5.01,4.97,8.27,0
22644,f,d,a,7.72,6.8,17.15,1
5945,f,d,w,12.12,6.88,22.17,0
30484,t,d,u,9.39,6.06,17.54,0
58194,f,d,a,3.42,0.0,0.0,1
5169,f,d,a,7.04,6.97,18.74,0
60556,f,d,s,5.41,5.81,20.39,0
6521,f,l,u,5.87,5.32,8.24,0
19483,f,m,a,2.03,2.63,5.19,1
7313,f,g,a,3.11,3.02,7.65,1
45203,f,d,a,3.05,5.34,2.82,0
15549,t,d,a,7.93,4.98,14.02,1
50262,t,d,u,10.52,7.68,26.82,1
5012,f,l,a,7.38,6.34,18.81,0
15434,f,d,a,9.88,6.7,22.66,0
56161,f,d,w,9.42,1.62,15.43,1
14386,f,d,a,6.4,5.48,4.89,0
33779,f,d,u,6.05,3.26,7.62,0
50736,f,d,a,2.97,4.83,9.27,0
224,f,d,w,13.27,17.5,17.83,1
14128,f,d,w,5.73,6.29,4.2,0
24551,f,d,u,9.91,7.62,18.0,0
28570,t,d,a,15.53,5.36,27.33,1
17822,f,d,u,7.49,7.49,14.58,0
11551,f,l,u,1.36,4.84,1.51,0
11876,t,d,a,1.14,5.54,1.07,0
17295,f,d,a,4.95,5.04,11.97,1
48322,f,g,u,7.74,7.62,7.11,1
15083,f,d,a,11.08,8.16,13.08,0
37826,f,m,a,0.89,3.45,2.35,1
52152,t,d,u,7.52,13.27,26.79,0
56700,f,d,u,4.24,0.0,0.0,1
17528,f,m,s,9.09,7.1,29.98,0
10555,f,d,a,3.26,5.08,2.88,0
17895,f,g,a,7.22,6.44,12.5,0
60668,f,d,s,5.94,5.85,21.17,0
25507,f,d,a,8.07,6.31,17.7,1
5727,f,l,a,16.39,8.34,25.94,0
22908,f,d,a,5.49,4.5,14.13,1
34006,f,d,w,6.17,3.72,8.38,1
53813,f,d,a,16.19,6.84,35.08,1
16996,f,d,a,5.9,4.68,12.55,1
30410,t,d,a,11.4,6.89,18.48,0
47562,f,g,u,3.35,10.55,2.89,1
5076,f,d,a,9.97,7.98,19.59,0
13833,f,d,u,6.77,15.32,7.5,1
28318,t,d,u,12.92,4.6,24.89,1
50366,t,d,a,10.91,7.85,32.94,1
11080,f,d,a,2.51,6.31,2.54,1
41116,f,d,u,4.53,4.55,5.91,1
52810,t,d,a,9.5,7.57,17.52,0
53984,f,d,u,12.54,5.41,29.86,1
43836,f,d,w,11.44,16.84,12.36,0
51456,f,d,u,4.73,6.16,13.14,0
57412,f,d,w,1.45,4.09,1.6,1
17751,f,d,u,8.78,7.3,14.23,0
11771,t,d,u,0.78,5.0,0.98,0
17111,f,d,a,5.12,6.22,13.22,1
30180,t,d,u,9.21,6.92,12.1,1
8312,f,d,a,3.58,8.1,4.11,1
23726,f,d,a,3.88,5.32,7.07,1
58340,f,d,u,52.4,7.68,35.37,0
52776,t,d,a,8.43,6.47,17.04,0
5445,f,d,a,10.66,7.98,19.83,0
48137,f,g,a,6.41,8.06,7.83,1
11486,f,d,u,1.49,5.15,1.61,0
21795,f,d,w,9.23,6.68,17.44,0
60057,f,d,u,8.39,3.86,26.48,1
30385,t,d,a,10.38,6.07,17.95,0
23873,f,d,a,4.41,5.4,6.21,1
48572,f,d,a,16.98,15.13,76.98,0
11136,f,d,a,2.03,3.88,2.08,1
10460,f,d,u,2.6,3.43,3.2,0
40825,f,d,a,3.68,5.51,9.46,1
32878,f,g,a,1.87,4.74,2.63,1
36619,f,d,u,4.14,7.79,6.9,1
23576,f,d,a,4.32,5.11,7.38,1
56494,f,d,u,4.65,0.0,0.0,1
50248,t,d,a,11.92,8.37,25.54,1
51559,f,d,a,17.27,15.73,34.69,0
60598,f,d,s,5.06,4.97,18.71,0
29479,t,d,u,2.92,3.13,5.94,1
19030,f,g,w,2.48,2.74,4.5,0
34523,f,g,u,2.22,8.15,3.36,1
41383,f,d,a,9.14,7.41,19.88,1
25342,f,d,a,14.34,6.48,22.02,0
22099,f,d,a,4.45,3.95,9.76,0
52331,f,d,u,10.65,8.47,15.64,0
58799,f,d,w,23.14,6.23,50.06,1
17681,f,g,u,7.22,8.52,14.71,0
13206,f,g,u,0.67,4.36,1.04,1
27919,t,d,a,6.55,4.59,13.03,1
16137,f,d,u,6.24,5.96,11.13,0
13755,f,d,a,1.61,2.46,2.79,1
300,f,d,w,15.42,18.08,17.78,1
25287,f,d,a,19.14,6.64,21.86,0
7190,f,g,u,3.04,2.91,7.79,1
47590,f,g,a,2.96,8.96,2.32,1
1575,f,d,a,8.51,10.57,14.0,1
8399,f,d,a,3.55,6.9,3.26,1
33121,f,g,a,1.24,2.87,2.09,1
17631,f,m,s,8.59,8.26,34.92,0
12274,f,d,u,4.01,5.61,5.06,1
30354,t,d,a,10.01,8.55,15.8,1
23738,f,d,a,3.21,5.22,6.56,1
26120,f,d,a,5.27,3.59,12.85,1
21136,f,m,a,2.52,5.65,7.13,1
41416,f,d,a,9.78,11.09,23.61,1
10791,f,d,u,1.67,5.04,2.11,1
12491,f,g,a,1.33,6.39,2.03,0
8293,f,d,a,3.61,7.68,4.29,1
55271,f,d,u,5.03,8.81,71.7,0
28940,t,d,a,6.63,6.66,9.48,1
48815,t,d,u,10.28,6.57,21.91,0
15866,t,d,a,6.1,6.16,14.58,1
20675,f,g,a,3.9,4.39,6.89,0
20854,f,m,a,3.02,4.49,6.4,1
52287,f,d,u,7.83,7.83,13.5,0
52037,t,d,a,7.44,11.07,24.96,0
57224,f,d,w,1.75,4.25,1.46,1
11150,f,d,a,2.48,7.25,2.66,1
13378,f,g,a,0.64,3.76,0.97,1
23648,f,d,a,2.92,4.33,7.41,1
54537,f,d,u,7.44,5.66,16.88,0
37612,f,m,a,2.19,8.46,2.91,1
40219,f,d,a,3.41,3.75,3.49,1
20924,f,d,u,2.9,5.05,5.83,1
48792,t,d,u,10.19,9.69,22.52,0
35459,f,d,a,7.99,11.21,11.33,1
40606,f,d,a,3.74,5.13,8.01,1
41802,f,h,u,1.59,4.5,1.46,1
19433,f,h,a,2.27,2.91,4.99,1
34115,f,d,w,6.66,4.08,9.8,1
55313,f,l,w,5.05,7.61,51.92,0
4642,f,d,w,2.7,6.55,4.87,0
8542,f,l,w,7.17,7.82,11.58,0
25663,f,d,u,6.86,5.79,16.94,1
34567,f,g,u,1.64,5.95,2.64,1
95,f,d,u,12.16,17.46,17.51,1
37314,f,d,a,4.49,6.32,7.91,1
9111,f,d,a,7.64,9.9,10.95,1
53026,f,d,a,9.14,8.06,13.39,0
40653,f,d,u,3.73,5.03,8.19,1
60015,f,d,u,9.3,3.15,24.2,1
5567,f,g,a,7.36,6.2,18.23,0
57760,f,d,u,3.95,0.0,0.0,1
182,f,d,u,16.4,17.92,17.83,1
19231,f,g,a,4.76,5.52,6.68,1
59514,f,p,a,4.12,5.41,30.76,1
23420,f,d,a,3.48,4.55,7.07,1
31204,f,d,u,7.38,7.38,10.79,0
10971,f,d,a,2.74,7.77,2.67,1
54907,f,d,a,3.11,5.41,5.97,0
48295,f,g,a,8.47,8.03,8.26,1
47996,f,g,a,4.09,10.0,5.86,1
13394,f,g,a,0.69,4.46,0.89,1
35103,f,d,a,4.1,7.46,7.94,0
46608,f,d,a,3.4,5.87,5.71,0
31297,f,d,a,7.38,7.05,9.31,0
19718,f,h,a,1.95,2.67,5.18,1
37287,f,g,u,4.57,5.97,7.31,1
33471,f,d,a,11.52,6.74,16.65,1
